GENDER,MARITAL_STATUS,LOANTYPE,PAYMENT_TYPE,APPLY_TERM_TIME,AGE,MONTHLY_INCOME_WHITHOUT_TAX,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_INTEREST_RATE,Label
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,30,19000.0,1180386.0,590000.0,5.814,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,30,25000.0,1862982.0,1490000.0,6.12,1
Male,Unknown,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,30,7000.0,1262838.05,300000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,30,3200.0,404077.0,160000.0,4.896,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,30,7100.0,870574.45,410000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,30,6000.0,402942.0,275000.0,6.6555,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,180,30,6800.0,501795.0,400000.0,5.0489999999999995,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,180,31,3000.0,291749.5,140000.0,5.0489999999999995,0
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,31,5500.0,669031.77,275000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,31,3000.0,482693.43,200000.0,5.346,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,31,6000.0,538735.0,370000.0,6.6555,1
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,31,7415.0,755629.51,330000.0,4.032,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,31,10000.0,1083630.0,860000.0,5.814,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,31,12000.0,1123751.7,500000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,31,17000.0,384715.0,300000.0,6.0435,1
Female,Single,Second-Hand,Matching_The_Principal_Repayment,180,31,8000.0,523234.63,226000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,180,31,5000.0,326811.0,260000.0,5.0489999999999995,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,31,19000.0,993971.61,510000.0,4.158,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,180,31,6500.0,387602.0,310000.0,5.0489999999999995,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,180,31,10500.0,1232039.52,550000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,31,6000.0,405938.0,320000.0,6.12,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,31,8200.0,470548.0,370000.0,5.0489999999999995,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,31,45000.0,1715849.0,1370000.0,4.158,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,31,4500.0,379388.0,300000.0,5.0489999999999995,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,32,3700.0,352559.69,145000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,32,12000.0,726000.58,360000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,32,12000.0,797694.0,630000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,32,13000.0,843730.0,670000.0,6.6555,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,180,32,6000.0,742057.03,310000.0,4.158,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,32,8500.0,821844.47,350000.0,4.158,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,180,32,3500.0,540965.0,270000.0,6.6555,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,180,32,5000.0,397656.0,200000.0,4.158,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,32,80000.0,1005013.8,450000.0,4.158,0
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,32,20000.0,1509520.0,100000.0,5.814,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,33,8000.0,553598.0,420000.0,6.6555,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,180,33,6000.0,331408.0,260000.0,6.12,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,33,10000.0,596257.71,230000.0,5.346,0
Female,Unknown,Frist-Hand,Matching_The_Principal_Repayment,180,33,6000.0,324918.0,200000.0,5.814,1
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,33,8000.0,767616.23,320000.0,4.158,0
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,33,7500.0,225720.0,165000.0,6.6555,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,33,10500.0,993538.46,250000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,33,7000.0,451594.0,250000.0,5.0489999999999995,1
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,180,33,9000.0,1184522.68,450000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,33,15000.0,1085484.36,490000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,33,8000.0,1099340.76,470000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,33,8000.0,971581.76,480000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,34,3000.0,159856.0,120000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,34,5800.0,257887.0,200000.0,5.0489999999999995,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,34,10000.0,702702.63,300000.0,4.158,0
Female,Married,Second-Hand,Matching_The_Principal_Repayment,180,34,6000.0,316971.0,190000.0,6.1218,1
Male,Married,Second-Hand,Matching_The_Principal_Repayment,180,34,8000.0,398895.6,180000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,34,3500.0,381398.88,160000.0,5.346,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,34,9800.0,309900.0,215000.0,5.346,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,34,5000.0,576334.52,130000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,180,34,13000.0,831103.0,660000.0,5.202000000000001,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,34,25000.0,1093029.02,490000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,180,34,8000.0,1285783.58,580000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,34,10000.0,293547.0,200000.0,6.732,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,34,3000.0,519887.69,230000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,34,15000.0,1021061.54,440000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,34,17800.0,585343.0,400000.0,6.426,1
Female,Unknown,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,34,8000.0,540253.0,430000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,34,5833333.333,975562.68,350000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,35,10830.0,1246703.35,590000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,35,4200.0,369842.94,150000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,35,5000.0,1109777.2,470000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,35,21000.0,837434.0,660000.0,4.284,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,35,8000.0,614088.0,490000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,35,16000.0,1192600.29,460000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,180,35,17000.0,588721.0,470000.0,5.0489999999999995,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,35,10000.0,697487.74,310000.0,5.0489999999999995,0
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,35,8000.0,420255.0,290000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,35,8500.0,732144.0,510000.0,5.202000000000001,1
Male,Single,Second-Hand,Matching_The_Principal_Repayment,180,35,15000.0,896138.43,350000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,36,6600.0,249778.0,190000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,36,6600.0,244248.0,190000.0,6.6555,1
Female,Married,Second-Hand,Matching_The_Principal_Repayment,180,36,10000.0,1023341.31,490000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,180,36,15000.0,1357774.57,654000.0,5.0489999999999995,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,36,5000.0,467610.12,200000.0,5.346,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,36,6000.0,489471.53,210000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,36,3000.0,433546.19,160000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,180,36,11000.0,360319.0,280000.0,5.814,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,180,36,10000.0,1384920.0,1100000.0,6.6555,1
Female,Married,Second-Hand,Matching_The_Principal_Repayment,180,36,16000.0,167592.0,120000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,36,10000.0,677377.0,470000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,36,10000.0,1063841.41,450000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,36,36000.0,2418881.0,1930000.0,5.0489999999999995,1
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,180,36,10000.0,711854.0,490000.0,5.202000000000001,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,37,8500.0,150844.0,100000.0,5.814,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,37,10000.0,328399.0,262000.0,6.12,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,37,8000.0,780585.7,370000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,37,34500.0,329646.0,260000.0,6.0435,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,37,6000.0,472209.79,100000.0,5.0489999999999995,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,37,15000.0,1204887.0,840000.0,6.0435,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,37,10000.0,1454556.68,600000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,37,11880.0,1157092.35,510000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,37,16000.0,1575283.54,590000.0,4.158,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,180,37,8000.0,449634.0,350000.0,5.0489999999999995,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,37,10000.0,632355.21,300000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,37,18000.0,1516848.0,1060000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,37,8200.0,318905.0,250000.0,4.158,0
Female,Unknown,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,37,10000.0,384528.03,170000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,37,8000.0,673289.48,290000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,38,5500.0,286035.71,141000.0,5.0489999999999995,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,38,8000.0,403087.0,300000.0,4.158,1
Male,Unknown,Frist-Hand,Matching_The_Principal_Repayment,180,38,10000.0,1230892.13,530000.0,4.158,0
Male,Unknown,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,38,5000.0,664024.35,200000.0,5.346,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,38,12000.0,1270486.5,570000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,38,26000.0,1649579.43,760000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,38,5000.0,932159.85,300000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,38,11000.0,821837.46,360000.0,5.0489999999999995,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,38,36000.0,515114.0,400000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,38,6500.0,3669184.94,740000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,38,8500.0,648296.87,290000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,39,7000.0,436172.0,348000.0,6.12,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,39,6000.0,598174.57,258000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,39,5000.0,359357.69,150000.0,5.346,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,39,30000.0,733407.79,310000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,39,10000.0,1133747.13,500000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,40,8800.0,722722.05,340000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,40,4700.0,281003.97,120000.0,5.346,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,40,8000.0,510514.0,400000.0,5.814,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,40,0.0,746320.0,520000.0,5.202000000000001,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,40,5000.0,314518.0,250000.0,6.12,1
Female,Unknown,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,40,5000.0,306807.0,220000.0,6.12,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,40,25000.0,2131403.36,780000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,40,9000.0,698140.0,260000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,40,10000.0,3090170.51,1260000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,41,5000.0,302718.0,210000.0,6.0588,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,41,4000.0,607718.03,260000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,41,5100.0,498089.76,210000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,41,20000.0,507726.16,190000.0,5.8806,0
Male,Unknown,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,42,9000.0,351541.9,150000.0,5.346,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,42,50000.0,584331.0,400000.0,5.0489999999999995,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,42,9000.0,1874568.04,690000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,42,0.0,797038.92,330000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,42,12000.0,425390.0,340000.0,4.158,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,42,9000.0,509111.0,400000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,42,7500.0,617272.0,430000.0,6.6555,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,42,40000.0,303037.0,210000.0,6.732,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,180,42,7000.0,701196.75,180000.0,4.032,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,42,19000.0,805147.0,500000.0,6.426,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,42,15000.0,417231.0,300000.0,5.814,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,180,43,21000.0,1683392.0,1000000.0,6.12,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,43,4000.0,618427.4,260000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,43,5200.0,450000.0,200000.0,6.0588,1
Male,Unknown,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,43,2800.0,310997.58,130000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,43,8000.0,639919.03,280000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,180,43,10000.0,614531.0,360000.0,6.0435,1
Male,Married,Second-Hand,Matching_The_Principal_Repayment,180,43,10000.0,644280.0,480000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,43,18000.0,930996.0,740000.0,5.814,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,43,10000.0,487154.0,380000.0,5.0489999999999995,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,43,10000.0,1603177.78,710000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,43,24000.0,891389.76,400000.0,4.158,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,43,9000.0,698173.41,330000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,44,0.0,549627.69,230000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,44,10000.0,1064287.15,470000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,44,11000.0,900303.05,440000.0,5.346,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,44,10000.0,1520356.05,680000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,44,8500.0,644557.0,500000.0,6.0435,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,45,5800.0,332302.0,265000.0,5.0489999999999995,1
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,180,45,5500.0,742123.49,300000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,45,30000.0,2616358.39,970000.0,5.0489999999999995,0
Female,Married,Second-Hand,Matching_The_Principal_Repayment,180,46,27000.0,2909647.5,1080000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,46,35000.0,904981.0,600000.0,6.6555,1
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,180,46,50000.0,742110.83,320000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,47,18000.0,1202587.84,470000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,48,6000.0,711451.81,360000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,48,10000.0,1194938.0,836000.0,5.814,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,48,6000.0,462183.0,360000.0,4.158,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,48,8000.0,714705.88,240000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,48,10000.0,395399.0,310000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,49,15000.0,1177762.07,420000.0,4.158,0
Male,Divorce,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,49,14000.0,730136.0,580000.0,6.0435,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,180,49,30000.0,1475350.81,730000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,50,150000.0,486286.0,380000.0,5.8260000000000005,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,50,150000.0,445549.0,350000.0,5.8260000000000005,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,50,150000.0,441155.0,350000.0,5.8260000000000005,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,50,150000.0,328483.0,260000.0,5.8260000000000005,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,50,150000.0,378816.0,300000.0,5.8260000000000005,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,50,150000.0,324006.0,250000.0,5.8260000000000005,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,180,50,7300.0,973844.77,420000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,180,51,13200.0,1014063.55,370000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,19,7000.0,990950.54,470000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,19,18000.0,1484210.98,615000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,20,10000.0,440508.0,350000.0,5.814,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,20,7800.0,1200260.07,470000.0,5.0489999999999995,0
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,20,8300.0,1419668.39,532000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,20,7000.0,410641.0,328000.0,6.6555,1
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,20,10000.0,1068825.03,450000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,20,5000.0,391218.45,188000.0,5.0489999999999995,0
Female,Unknown,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,20,10000.0,730399.0,580000.0,5.814,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,21,5300.0,675447.07,280000.0,4.158,0
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,21,10000.0,1450480.89,630000.0,5.0489999999999995,0
Female,Unknown,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,21,10000.0,747600.0,500000.0,5.0489999999999995,1
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,21,6000.0,679571.54,300000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,21,12300.0,2055460.54,770000.0,4.158,0
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,21,6000.0,841856.67,340000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,22,4800.0,766539.05,320000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,22,6700.0,606517.0,480000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,22,8000.0,785329.0,500000.0,5.0489999999999995,1
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,22,9000.0,1528005.3,580000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,22,6000.0,860238.32,360000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,22,8500.0,637139.0,500000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,22,8000.0,277349.0,220000.0,5.0489999999999995,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,23,6000.0,778746.89,330000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,23,27700.0,381811.0,230000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,23,16666.66667,447656.0,350000.0,5.202000000000001,1
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,23,8000.0,437141.0,330000.0,4.158,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,23,18000.0,1413406.45,700000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,23,5000.0,548830.36,270000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,23,8000.0,363997.0,290000.0,5.814,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,23,8000.0,904339.68,440000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,23,0.0,2984896.0,1190000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,23,5000.0,606085.85,290000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,23,6600.0,444479.0,310000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,23,7500.0,1021590.98,460000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,24,5000.0,243280.28,126000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,24,4000.0,301106.0,240000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,24,5000.0,441508.0,350000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,24,6000.0,1489923.95,350000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,24,40000.0,559196.99,270000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,24,5800.0,937519.07,440000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,24,8500.0,974379.41,480000.0,4.158,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,24,8000.0,570526.0,390000.0,6.6555,1
Male,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,24,10000.0,930632.0,650000.0,5.0489999999999995,1
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,24,30000.0,2809175.4,1150000.0,5.0489999999999995,0
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,24,7000.0,890185.15,350000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,24,10000.0,971992.48,420000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,24,4000.0,715057.1,254000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,7000.0,244248.0,190000.0,6.12,1
